Date,^GSPC,sigma_garch,var99_garch
2015-02-19,-0.1062621715718928,0.7266620191576799,-2.2409072799414433
2015-02-20,0.6107842721055837,0.6804154370389384,-2.092515682269193
2015-02-23,-0.0303385211985694,0.669797100977889,-2.0584445838110557
2015-02-24,0.2754972468831103,0.6270717579850412,-1.9213516005604245
2015-02-25,-0.0766016963602602,0.5922321992873241,-1.8095617657121696
2015-02-26,-0.147711863025381,0.5608775344969259,-1.7089539242336642
2015-02-27,-0.296068304863237,0.5381582222869046,-1.6360543739879072
2015-03-02,0.6106238181133017,0.5336412090190009,-1.6215606149937838
2015-03-03,-0.4548872603817567,0.5489261514812447,-1.6706054725462212
2015-03-04,-0.4398161230154572,0.5653901921503232,-1.7234337073496613
2015-03-05,0.1195365251036088,0.5762530351404941,-1.7582893561938386
2015-03-06,-1.4275356362467069,0.5427006512912336,-1.6506296845597124
2015-03-09,0.3936662357975968,0.809877732526461,-2.507921880642609
2015-03-10,-1.7106820937141425,0.7600435594314953,-2.3480187650945177
2015-03-11,-0.1919520676484767,1.0246917579893735,-3.197196524961263
2015-03-12,1.2522702206037069,0.9494065026508844,-2.9556284174596636
2015-03-13,-0.6093237090196838,0.9973355688370745,-3.109418608657934
2015-03-16,1.344290902385591,0.9620305445074884,-2.9961352323281223
2015-03-17,-0.3325697707782002,1.0258985182272313,-3.201068661484634
2015-03-18,1.2085101501628708,0.9593351007846843,-2.9874863510024587
2015-03-19,-0.4884489126950175,0.9966726270052622,-3.1072914244838943
2015-03-20,0.8972382193259681,0.9476698266468887,-2.950055938044638
2015-03-23,-0.1747256606713301,0.9343281290268659,-2.9072463781854476
2015-03-24,-0.6158345701590925,0.8680151592028664,-2.6944676800038323
2015-03-25,-1.4665926527239062,0.8530428795471348,-2.6464260648806817
2015-03-26,-0.2380330737473896,1.0170412667647188,-3.172648362398911
2015-03-27,0.236576072950336,0.9451245827591199,-2.9418890035455267
2015-03-30,1.2162382647149437,0.8728362503866867,-2.7099371350535875
2015-03-31,-0.8834686217530795,0.9302261805994295,-2.8940844394468486
2015-04-01,-0.3973254201847525,0.9469681716681984,-2.947804534837473
2015-04-02,0.3523452303714153,0.8953594866719292,-2.782207535675524
2015-04-06,0.6587072647165644,0.8331705232675949,-2.582661553802618
2015-04-07,-0.2064032708587167,0.8053607261386586,-2.4934281437246946
2015-04-08,0.26789415573472,0.7556746209082768,-2.3340001341408256
2015-04-09,0.4447575873625805,0.705157288394105,-2.1719049621631252
2015-04-10,0.5189376899456222,0.6724953667997764,-2.067102520417619
2015-04-13,-0.4591806820961145,0.6518745838975679,-2.000936529766576
2015-04-14,0.162843225851382,0.6501093638524414,-1.9952724609697334
2015-04-15,0.5134989044995592,0.6083831878982521,-1.8613855090929947
2015-04-16,-0.0778746757985199,0.5968906053107842,-1.8245092122208089
2015-04-17,-1.137570418905323,0.5650087485741178,-1.7222097677826333
2015-04-20,0.9192748586536724,0.735325069777642,-2.268704445987381
2015-04-21,-0.1481702504767951,0.7640198707807263,-2.360777571625121
2015-04-22,0.5074582853386292,0.7156144077334257,-2.2054587638652046
2015-04-23,0.2354940842552367,0.6875750088837987,-2.1154886298046507
2015-04-24,0.2250266824753486,0.643611776402311,-1.9744236254760228
2015-04-27,-0.4149913240734652,0.6044567205078043,-1.8487866370773176
2015-04-28,0.2765404437346507,0.6045331316094632,-1.8490318176925238
2015-04-29,-0.3747348127573222,0.5725920385621753,-1.7465423014615669
2015-04-30,-1.0180553033248203,0.5725404735853421,-1.746376844708967
2015-05-01,1.0863776563455256,0.7072612572709764,-2.1786559757253823
2015-05-04,0.293643314776302,0.7759990924565029,-2.399215349335361
2015-05-05,-1.19080033585301,0.7243226900831865,-2.2334010651480143
2015-05-06,-0.4465681140931977,0.8562876166967506,-2.656837466277259
2015-05-07,0.3766710469475405,0.8216531438752602,-2.54570569132098
2015-05-08,1.3368147987361163,0.7693120599622898,-2.3777586407519085
2015-05-11,-0.5102556456082039,0.8794922521596834,-2.7312942752346356
2015-05-12,-0.2953996439367266,0.8489700039901932,-2.6333574123808487
2015-05-13,-0.0305001290651667,0.8006423724093773,-2.4782883427665796
2015-05-14,1.0721604261760034,0.7431342823191959,-2.2937618982900827
2015-05-15,0.0768118827866475,0.8002449307316067,-2.4770130700254613
2015-05-18,0.3043312472570502,0.741115845909262,-2.287285333105203
2015-05-19,-0.0643581597842015,0.6940175123510333,-2.136160717096579
2015-05-20,-0.0930949450794048,0.6497081814582858,-1.9939851853766122
2015-05-21,0.2335145908744808,0.6120200326065098,-1.8730550676207705
2015-05-22,-0.2236385149483597,0.5770461522175845,-1.7608342342111678
2015-05-26,-1.0335204907502331,0.5585418712737941,-1.7014594720725305
2015-05-27,0.912091892911008,0.7021486012837828,-2.1622509754955206
2015-05-28,-0.1267563917487054,0.7364041781392202,-2.2721669854119146
2015-05-29,-0.6338515184097658,0.6900670370460703,-2.1234848107871556
2015-06-01,0.205734349914766,0.7091639122915734,-2.1847610326915508
2015-06-02,-0.100910516534782,0.6616968413826838,-2.032453247633904
2015-06-03,0.2116629469755999,0.6229468903437088,-1.9081161208462203
2015-06-04,-0.8660562215101069,0.5857937462095493,-1.7889026749215091
2015-06-05,-0.1437215232732535,0.6778206257296713,-2.0841897005814753
2015-06-08,-0.6495560338305542,0.6395471817367893,-1.9613815439064433
2015-06-09,0.0418265519002764,0.671797585829299,-2.064863547756492
2015-06-10,1.1970491752514407,0.6271748375175644,-1.9216823522790958
2015-06-11,0.1737116756528132,0.7439479580361645,-2.296372742899487
2015-06-12,-0.7018874653102702,0.6917656879464379,-2.1289352788962526
2015-06-15,-0.4633289621771347,0.7227945380771339,-2.2284976775402128
2015-06-16,0.5673730515753803,0.7099302226008177,-2.1872198957229747
2015-06-17,0.197768439507284,0.6893308444727507,-2.121122586658487
2015-06-18,0.9854000054008836,0.6439073960145854,-1.9753721813380758
2015-06-19,-0.531761523794962,0.7063410223256177,-2.175703214082911
2015-06-22,0.6076367981542122,0.7058873626025572,-2.1742475542693565
2015-06-23,0.0635666425193386,0.6908388718177552,-2.1259614001838645
2015-06-24,-0.7380465718305258,0.6438259485346675,-1.9751108404752986
2015-06-25,-0.2978004156596414,0.6924561144542367,-2.1311506532628273
2015-06-26,-0.0390155744922384,0.6647876757281775,-2.0423708204718367
2015-06-29,-2.108696950861153,0.6229477539295295,-1.9081188918375844
2015-06-30,0.265496235246741,1.0790997605607666,-3.371775705904735
2015-07-01,0.6912096434637041,0.9937662637850965,-3.0979657649022
2015-07-02,-0.0308070189546534,0.9474034533990313,-2.9492012251120108
2015-07-06,-0.3869232698897424,0.8742433592726105,-2.7144521311055105
2015-07-07,0.6062560593868743,0.8309556695373708,-2.57555474355674
2015-07-08,-1.6792964912141517,0.7974219144481399,-2.4679548461013057
2015-07-09,0.2259647644819989,1.038759422581139,-3.2423354980194135
2015-07-10,1.226298638500772,0.9564886414070877,-2.9783529051260436
2015-07-13,1.1005268507355188,0.9978351338649291,-3.1110215650112094
2015-07-14,0.444327323650017,1.0082224100641242,-3.1443512607431856
2015-07-15,-0.0735256300737286,0.9388198495053856,-2.9216589801025648
2015-07-16,0.7982733444475738,0.8677549775742139,-2.693632834145135
2015-07-17,0.110557162445071,0.8529605131662722,-2.646161775536676
2015-07-20,0.0770936624001602,0.7882371028120919,-2.438483503343643
2015-07-21,-0.4270796242723094,0.7304013348667971,-2.252905637589845
2015-07-22,-0.2390565020190279,0.7117026912320179,-2.192907223087674
2015-07-23,-0.5692210211379454,0.6760870553215262,-2.07862718610459
2015-07-24,-1.0761020696661188,0.6869420906689438,-2.1134577825334504
2015-07-27,-0.5791755065064178,0.8011266433132955,-2.4798422248016694
2015-07-28,1.2310073801889354,0.7917138751710732,-2.44963943706794
2015-07-29,0.7292142927383681,0.8714425825033253,-2.705465267201699
2015-07-30,0.0028366904022368,0.8467662284551273,-2.6262861487852
2015-07-31,-0.2274103801051709,0.7834950198131722,-2.4232675621807402
2015-08-03,-0.276069394490455,0.7379231994508926,-2.2770410753232184
2015-08-04,-0.2252239166932867,0.7020686759373632,-2.1619945187087413
2015-08-05,0.3109838185490679,0.6665696547818662,-2.0480886639681715
2015-08-06,-0.7783195922562142,0.628823152459548,-1.9269713071921304
2015-08-07,-0.2879022856337714,0.6894625070382907,-2.1215450528723996
2015-08-10,1.2726835632025084,0.6612338943593742,-2.0309677876219587
2015-08-11,-0.9603064680182268,0.7868930899520136,-2.4341709637685667
2015-08-12,0.0949603638214694,0.8484251687740612,-2.631609197388823
2015-08-13,-0.1276025868381203,0.7841403667934473,-2.425338289682507
2015-08-14,0.3904332274359137,0.7322898538293129,-2.2589653361284854
2015-08-17,0.5197891709402951,0.691692239753668,-2.1286996053789475
2015-08-18,-0.26289829356331,0.6683635614310439,-2.053844779589059
2015-08-19,-0.8289136409597112,0.6406508144408635,-1.9649227746893025
2015-08-20,-2.1325960454146156,0.7093516868739235,-2.185363545763882
2015-08-21,-3.2369242521878174,1.1303106134391803,-3.5360961795188643
2015-08-24,-4.021144434651927,1.7209278770239334,-5.43121221492933
2015-08-25,-1.3614249742655895,2.3123528671014566,-7.328920005649119
2015-08-26,3.829129943453164,2.190530444049223,-6.938027897285077
2015-08-27,2.400725448969004,2.5230663641786752,-8.005037267722937
2015-08-28,0.0608551156876215,2.487998960652709,-7.892516346240032
2015-08-31,-0.8427078663984054,2.2663539914705635,-7.181323224800115
2015-09-01,-3.0022649842427995,2.100860800610825,-6.650304544706066
2015-09-02,1.8127671423214635,2.3015219877267565,-7.2941669185889655
2015-09-03,0.1164115699418892,2.214271042773252,-7.014204453755978
2015-09-04,-1.544830875427624,2.0180358730375083,-6.38454385998917
2015-09-08,2.4773637197038503,1.9599625872639828,-6.198203869806019
2015-09-09,-1.3995035769084718,2.0408216077625734,-6.457656540431305
2015-09-10,0.5264075444935657,1.9597284236162889,-6.1974525079495075
2015-09-11,0.447700644498628,1.7962550892068676,-5.672914949529738
2015-09-14,-0.409804122304381,1.6457281939198358,-5.189918683407099
2015-09-15,1.274968763143236,1.5169564643061306,-4.776728306584574
2015-09-16,0.8667740715375899,1.4699313558625184,-4.625838648301469
2015-09-17,-0.2564344442560098,1.3814277346199046,-4.3418567159231864
2015-09-18,-1.629623095438354,1.271901678358949,-3.9904200101019045
2015-09-21,0.4555392033672696,1.364191495532912,-4.28655072488989
2015-09-22,-1.2394930019378314,1.2572816931425153,-3.9435088035906647
2015-09-23,-0.2050744229593946,1.2758474684416334,-4.003080882919392
2015-09-24,-0.336865187130644,1.174829612420842,-3.678944474095446
2015-09-25,-0.0465901801220549,1.0917163312756673,-3.4122585480901755
2015-09-28,-2.600121116280911,1.0041010549581546,-3.1311270517156027
2015-09-29,0.1232093912981713,1.4443948336015573,-4.543899504613674
2015-09-30,1.889589860356512,1.3207781040466435,-4.1472499976171715
2015-10-01,0.1971938678337172,1.4187309558418475,-4.461551714814839
2015-10-02,1.4213793016405512,1.2982577735614516,-4.074988920847772
2015-10-05,1.8124593518502157,1.3093985141578899,-4.11073626088066
2015-10-06,-0.35946893441433,1.39349113189816,-4.380564588234251
2015-10-07,0.8003519857552759,1.2881740664013974,-4.042633288336431
2015-10-08,0.8779780144558488,1.2154002470130556,-3.809123635665872
2015-10-09,0.0724848560515357,1.160343484657344,-3.6324627765423054
2015-10-12,0.1274664477332838,1.0643332258408338,-3.3243942654007115
2015-10-13,-0.6848823690127077,0.9779774501142015,-3.047304133736508
2015-10-14,-0.4727430911939143,0.955450469602267,-2.9750217189990327
2015-10-15,1.4743551351355089,0.9102258573346267,-2.82990932017846
2015-10-16,0.4560061373697022,1.0152402223818056,-3.1668693439025186
2015-10-19,0.0270508943873059,0.9458061316535139,-2.9440758922775676
2015-10-20,-0.1422101055893761,0.8717665866630927,-2.7065049006776802
2015-10-21,-0.5842448911134254,0.8107404665847205,-2.5106901389528704
2015-10-22,1.6490847012594123,0.800487247950123,-2.4777905942781038
2015-10-23,1.0969953969042787,0.981370130214739,-3.058190240286328
2015-10-26,-0.191493300110011,0.9941657930969261,-3.0992477362432838
2015-10-27,-0.255738586508774,0.9221670228916712,-2.86822498706448
2015-10-28,1.1770488488143476,0.8621091068341497,-2.6755169055513632
2015-10-29,-0.0449875380660723,0.9138804199294532,-2.8416357301615185
2015-10-30,-0.4821481688425431,0.8446011667496331,-2.6193391064132387
2015-11-02,1.1803876338814607,0.8157275716325022,-2.526692283368636
2015-11-03,0.2724352925067521,0.8786888685058852,-2.7287164548105274
2015-11-04,-0.3551666939647187,0.8146757552706458,-2.523317315895517
2015-11-05,-0.1132789756498302,0.7761060724057319,-2.3995586163371088
2015-11-06,-0.034768178002366,0.7244704076211583,-2.2338750470178
2015-11-09,-0.9871290656502512,0.6755813257010618,-2.0770044493977298
2015-11-10,0.1509455153449644,0.7713620514697798,-2.384336456907704
2015-11-11,-0.3233307321568945,0.7157646852514485,-2.205940959953477
2015-11-12,-1.4089163336632673,0.6874310983700204,-2.1150268635490046
2015-11-13,-1.127064043215544,0.8907776786930308,-2.7675058696265498
2015-11-16,1.4793302794234362,0.9634856527171026,-3.0008042440067855
2015-11-17,-0.1340277018246574,1.0561926634233039,-3.29827360939231
2015-11-18,1.6033229877172244,0.9749592143411417,-3.0376195082356245
2015-11-19,-0.1123740328979201,1.0932447382675436,-3.417162753872035
2015-11-20,0.3802955280149416,1.007369270583217,-3.1416137885926156
2015-11-23,-0.1235623841684088,0.9343170951325341,-2.907210973683462
2015-11-24,0.1221249944960792,0.8655941630035701,-2.686699419572183
2015-11-25,-0.0129140614967155,0.7996022401946571,-2.4749508662642854
2015-11-27,0.0593441559480839,0.7417542442876683,-2.2893337645996614
2015-11-30,-0.4651800139618441,0.6890873114054072,-2.1203411611067278
2015-12-01,1.062393894673922,0.6819208950837994,-2.097346251670665
2015-12-02,-1.105659263944892,0.7516941470752987,-2.3212279714315556
2015-12-03,-1.4477826444150088,0.8548060097632327,-2.652083428034552
2015-12-04,2.031785636385123,1.0133829952724538,-3.1609100516614332
2015-12-07,-0.7014043960397749,1.2289512574111234,-3.8526048182942345
2015-12-08,-0.6511052625594548,1.1726430711253286,-3.671928510074916
2015-12-09,-0.7769086365692726,1.118115483170908,-3.49696561502258
2015-12-10,0.2248856578594677,1.0869325500602895,-3.396908809689146
2015-12-11,-1.961386775581532,0.9997289150421117,-3.1170981484396285
2015-12-14,0.4744288064068024,1.2502532404020636,-3.9209565784631595
2015-12-15,1.0562580105914383,1.1562682273694624,-3.61938648177264
2015-12-16,1.4410635650771484,1.1330038596490393,-3.54473800967573
2015-12-17,-1.5154776635876313,1.1795910136756487,-3.694222401825225
2015-12-18,-1.7957495007106936,1.2685878149828638,-3.979786803099012
2015-12-21,0.77483067271562,1.3986057559202076,-4.396975903305618
2015-12-22,0.8778095591568889,1.3101047083349386,-4.113002229032211
2015-12-23,1.2341596527553889,1.2425926867896153,-3.8963761286758345
2015-12-24,-0.1599915403863319,1.2323739098921134,-3.8635870973441095
2015-12-28,-0.2180936456306016,1.1339769111028841,-3.5478602438655478
2015-12-29,1.0573664173022947,1.0483278002575573,-3.273037590703573
2015-12-30,-0.7243398783778549,1.04277469958158,-3.255219333794828
2015-12-31,-0.9456485041467846,1.0157746399867336,-3.168584131862758
2016-01-04,-1.5422041797805928,1.027441300356355,-3.206018992828322
2016-01-05,0.2010204139359939,1.160392997902224,-3.632621649894175
2016-01-06,-1.320216300262602,1.0653237385150032,-3.3275725274797816
2016-01-07,-2.3985816519344776,1.1388458448454657,-3.5634832115297725
2016-01-08,-1.089753744584791,1.4653151101776554,-4.611026481844159
2016-01-11,0.0852908295822672,1.425447131151577,-4.483101934069936
2016-01-12,0.7772514117774859,1.3035860355876405,-4.092085737059021
2016-01-13,-2.528237507790902,1.2266704066220404,-3.8452862430149843
2016-01-14,1.6558060934383971,1.5593738685820313,-4.912833205611475
2016-01-15,-2.1835772698162375,1.5642422003692367,-4.928454241779016
2016-01-19,0.0531680187428828,1.7097189456302755,-5.395246070805795
2016-01-20,-1.1762766025898372,1.5608334006075588,-4.917516412006399
2016-01-21,0.5181988635948063,1.5188383178507148,-4.782766617769366
2016-01-22,2.008072688221347,1.399184463412142,-4.398832804407899
2016-01-25,-1.5761545172821467,1.5046741234519814,-4.7373179091237905
2016-01-26,1.4045237830367907,1.5376496057264437,-4.843126474309355
2016-01-27,-1.0922922300528426,1.5060060174241168,-4.741591562773432
2016-01-28,0.5513350717591524,1.460428881981336,-4.595348021395313
2016-01-29,2.4458650994556432,1.3486657096765966,-4.23673307215135
2016-02-01,-0.0443334845541805,1.5709335928989296,-4.9499249404261905
2016-02-02,-1.892096871823143,1.436226452480498,-4.51768958661719
2016-02-03,0.4979620021574023,1.5473700210842418,-4.874316410925168
2016-02-04,0.1525568292523437,1.4237795663335977,-4.477751212000862
2016-02-05,-1.8654158276351849,1.3023268779168875,-4.08804547267787
2016-02-08,-1.4255057923057348,1.4399231017538776,-4.529551040298293
2016-02-09,-0.0663840646760225,1.4577776503640594,-4.586841003633941
2016-02-10,-0.0188968130760916,1.3343840110842624,-4.190907327317957
2016-02-11,-1.2377447329256217,1.2221529086579173,-3.830790928774114
2016-02-12,1.933001520704595,1.24699861021991,-3.910513433252513
2016-02-16,1.6381737741684916,1.3722722589805132,-4.312479503698284
2016-02-17,1.6346110625641337,1.4085977073829823,-4.4290371189348665
2016-02-18,-0.4676632123934705,1.4372766749732082,-4.521059439835845
2016-02-19,-0.0026033281801842,1.3343239253028454,-4.190714529824751
2016-02-22,1.4350731099076084,1.2218682494054898,-3.829877541463643
2016-02-23,-1.253257757078849,1.2496589961904252,-3.9190498246246577
2016-02-24,0.4429960034631948,1.2721087565524771,-3.9910844627505737
2016-02-25,1.1284366730450843,1.1741298673300322,-3.676699199153355
2016-02-26,-0.1871865329564653,1.1587597239282494,-3.627380956996864
2016-02-29,-0.8154131091571704,1.0690492607016204,-3.3395266257959797
2016-03-01,2.3588385401618943,1.0508825832842235,-3.2812351334767786
2016-03-02,0.40859498611017,1.3448899255287474,-4.224617698074055
2016-03-03,0.3492634320316937,1.2377727717405649,-3.8809104474945375
2016-03-04,0.3300439865941698,1.1391235763557324,-3.5643743697655657
2016-03-07,0.0884622800863948,1.0498433835525278,-3.277900649036589
2016-03-08,-1.130375605600619,0.9648270719082717,-3.005108461265797
2016-03-09,0.5039672782814251,1.021395822666032,-3.1866208437747208
2016-03-10,0.0155792797122626,0.9546043495275045,-2.9723067700457415
2016-03-11,1.626254558885149,0.8798112584317298,-2.7323178719677927
2016-03-14,-0.1261768616611746,1.0301575032929133,-3.2147344843282792
2016-03-15,-0.1838630934317958,0.9513461850431247,-2.96185228430505
2016-03-16,0.5584727881779697,0.8836369104399685,-2.744593257253196
2016-03-17,0.6573583068596323,0.8381753816620783,-2.59872066345474
2016-03-18,0.4395967251026177,0.8094806956674613,-2.506647906845141
2016-03-21,0.0985091904292301,0.7630418495532673,-2.35763939090233
2016-03-22,-0.0877772896772251,0.7079266894190431,-2.1807911505873983
2016-03-23,-0.640650953066712,0.6629994526366194,-2.0366329417055877
2016-03-24,-0.0378141779376819,0.6887151597465591,-2.119147036553024
2016-03-28,0.0545106888072358,0.6440331795136389,-1.9757757833672471
2016-03-29,0.877801205423741,0.6024689499298217,-1.8424084694731608
2016-03-30,0.4340879993566219,0.6522382403631996,-2.0021033957589727
2016-03-31,-0.2041842359620711,0.625789198288613,-1.9172362460035335
2016-04-01,0.6310959066599756,0.5986729937772556,-1.830228369401618
2016-04-04,-0.3213480045854618,0.6048787715411864,-1.8501408739586938
2016-04-05,-1.019629841179453,0.5926601407512934,-1.8109349032423239
2016-04-06,1.0452797932013158,0.7212420139702054,-2.2235160870723965
2016-04-07,-1.204807397000487,0.7778385694986856,-2.405117686863139
2016-04-08,0.2782702604616504,0.8976743694427728,-2.789635309514193
2016-04-11,-0.2743545889603945,0.8318281405598885,-2.578354244904142
2016-04-12,0.9615753881389976,0.783914653810777,-2.424614043509507
2016-04-13,0.9990069768557897,0.8105436446708333,-2.510058595670739
2016-04-14,0.0172912430132425,0.8386982599673445,-2.6003984252168397
2016-04-15,-0.0984769576145959,0.776033518406676,-2.3993258120228402
2016-04-18,0.6519725613797989,0.7237216962754075,-2.2314726538527
2016-04-19,0.3079737902866533,0.7116680751979163,-2.192796150477114
2016-04-20,0.07612550492345,0.6682573632699587,-2.0535040211141338
2016-04-21,-0.5207562857292034,0.6237436707348882,-1.910672753354488
2016-04-22,0.0047858579540742,0.6365228943388949,-1.951677500532139
2016-04-25,-0.1813689620762995,0.5967029794717211,-1.8239071764216728
2016-04-26,0.187100017423693,0.57167919309384,-1.74361325046432
2016-04-27,0.164799411174684,0.5400226480547996,-1.6420367645941774
2016-04-28,-0.9273636061561672,0.5117516445119702,-1.551323479604881
2016-04-29,-0.5075949230557177,0.6425667976905688,-1.971070597998862
2016-05-02,0.7779606697244105,0.6497312959952823,-1.994059353086251
2016-05-03,-0.8714499388395888,0.6702714882280908,-2.0599667521259386
2016-05-04,-0.595458270547255,0.7408814333123509,-2.286533172444317
2016-05-05,-0.0239036692794152,0.7441695818030839,-2.2970838679891394
2016-05-06,0.3169610553552606,0.6927322240020811,-2.132036607101145
2016-05-09,0.0753213307609947,0.6521245879912262,-2.0017387189270055
2016-05-10,1.240636523603733,0.6094704085627509,-1.8648740784971733
2016-05-11,-0.9607522877868724,0.743040767175068,-2.293461835863673
2016-05-12,-0.0169479267964244,0.8151886695079066,-2.524963105911751
2016-05-13,-0.8514434161752484,0.7557427624176802,-2.334218780081454
2016-05-16,0.9748976389612768,0.80197032715131,-2.4825493565921177
2016-05-17,-0.9455863552162806,0.8274233219285263,-2.564220485300328
2016-05-18,0.0205157686401279,0.8767388533670686,-2.7224594332388334
2016-05-19,-0.3713594522720624,0.8099906575744154,-2.508284223707014
2016-05-20,0.6001459222804671,0.7736621945371679,-2.391716935399457
2016-05-23,-0.2087636568101688,0.7475491033684994,-2.3079277526933586
2016-05-24,1.3588637533990109,0.7050403587529721,-2.171529769544168
2016-05-25,0.6950529651583447,0.83942025848985,-2.6027151048364603
2016-05-26,-0.021046604992859,0.8151696167938551,-2.524901971390051
2016-05-27,0.4277694939439437,0.7558271172032719,-2.334489449627867
2016-05-31,-0.1005768620589989,0.7151478688931631,-2.203961778775475
2016-06-01,0.1134398653926189,0.6699760777841411,-2.059018867423147
2016-06-02,0.2820696166986195,0.6253068274385234,-1.9156884606789544
2016-06-03,-0.2916062236694851,0.5910439917454278,-1.805749159300403
2016-06-06,0.4885328519363623,0.5775355812964246,-1.7624046673032796
2016-06-07,0.1288615629197613,0.5679377614777507,-1.7316081034965407
2016-06-08,0.3304101971954724,0.5355058616869435,-1.6275437336551668
2016-06-09,-0.1719235597893807,0.516451999955514,-1.5664055293897508
2016-06-10,-0.9217532410166118,0.5021177633032382,-1.520411205467998
2016-06-13,-0.8148298789709478,0.6347275042044191,-1.9459166248458928
2016-06-14,-0.1800505071971903,0.7018250218770608,-2.161212704926378
2016-06-15,-0.1842409063810195,0.6629620780983081,-2.036513017871259
2016-06-16,0.3128093111045572,0.6293407106513842,-1.9286319982844522
2016-06-17,-0.3263284144608922,0.5963892939976885,-1.8229006525549194
2016-06-20,0.5791382778423102,0.5861060301352631,-1.789904701634425
2016-06-21,0.2708390604209703,0.5869154062278419,-1.7925017500214195
2016-06-22,-0.165292899657585,0.5569175661699457,-1.6962475576255693
2016-06-23,1.3275567071955108,0.5361307226440531,-1.6295487275704024
2016-06-24,-3.6580792805582623,0.7197185119573196,-2.2186276199167367
2016-06-27,-1.8262246511702755,1.6856103637820297,-5.317888765375355
2016-06-28,1.7614121604087918,1.7303424489439718,-5.461420790452333
2016-06-29,1.6889242971253915,1.723343452719268,-5.438963082567691
2016-06-30,1.3473863149466128,1.7057497918770193,-5.382510230882745
2016-07-01,0.1946706293032022,1.641242417642793,-5.175525154673635
2016-07-05,-0.6871028985598719,1.4993813845820076,-4.7203350762095475
2016-07-06,0.5338687058275959,1.4075139481233943,-4.425559656154818
2016-07-07,-0.0871957886733,1.3003002034320565,-4.081542473948289
2016-07-08,1.51381865659924,1.1928036709553438,-3.7366179094152936
2016-07-11,0.3402819311998238,1.24127015608655,-3.8921325189860507
2016-07-12,0.6984842307345719,1.1419244796291452,-3.57336163958369
2016-07-13,0.0134758674981703,1.077310680585989,-3.3660350776537857
2016-07-14,0.5245422801697,0.9900496206915209,-3.0860401569682527
2016-07-15,-0.0929379059871143,0.9285063789440587,-2.888566104823447
2016-07-18,0.2379461821868736,0.8592038317774844,-2.6661947375643544
2016-07-19,-0.1436204500415386,0.796100737533469,-2.4637155803178943
2016-07-20,0.4261208315763991,0.7437101240764181,-2.295609604097643
2016-07-21,-0.3619069856524975,0.7044358590303004,-2.169590108805362
2016-07-22,0.4543626789510244,0.6818776024342058,-2.0972073383683987
2016-07-25,-0.30160187399297,0.6532500864962425,-2.0053501105950056
2016-07-26,0.0322732160719412,0.6315386148539628,-1.9356844225114749
2016-07-27,-0.1199260946808637,0.5917385697378592,-1.8079778545527405
2016-07-28,0.1604920448092453,0.5629292772063165,-1.7155373594781786
2016-07-29,0.1629980117657865,0.5316636724720745,-1.6152152853670403
2016-08-01,-0.1270594147491058,0.5044211610728192,-1.527802127336023
2016-08-02,-0.6381940812667669,0.4881600590332026,-1.4756250625450595
2016-08-03,0.3129042716071097,0.554405184995221,-1.6881860698485514
2016-08-04,0.0212549299489087,0.5313859618441259,-1.614324194136427
2016-08-05,0.856669728938006,0.504112667703239,-1.5268122633961159
2016-08-08,-0.0907577291541599,0.5743414932574558,-1.7521557839157151
